,Companycountry,Metal,Mine,Production,Status,Year
8264,Switzerland,Cr,Boshoek,0.0,Operating,1997
8265,Switzerland,Cr,Boshoek,0.0,Operating,1998
8266,Switzerland,Cr,Boshoek,0.0,Operating,1999
8267,Switzerland,Cr,Boshoek,0.0,Operating,2000
8268,Switzerland,Cr,Boshoek,0.0,Operating,2001
8269,Switzerland,Cr,Boshoek,0.0,Operating,2002
8270,Switzerland,Cr,Boshoek,0.0,Operating,2003
8271,Switzerland,Cr,Boshoek,253.0,Operating,2004
8272,Switzerland,Cr,Boshoek,34.0,Operating,2005
8273,Switzerland,Cr,Boshoek,0.0,Operating,2006
8274,Switzerland,Cr,Boshoek,602.0,Operating,2007
8275,Switzerland,Cr,Boshoek,1331.0,Operating,2008
8276,Switzerland,Cr,Boshoek,0.0,Operating,2009
8277,Switzerland,Cr,Boshoek,0.0,Operating,2010
8278,Switzerland,Cr,Boshoek,0.0,Operating,2011
8279,Switzerland,Cr,Boshoek,0.0,Operating,2012
8280,South Africa,coal,Bosjesspruit,0.0,Operating,1990
8281,South Africa,coal,Bosjesspruit,0.0,Operating,1991
8282,South Africa,coal,Bosjesspruit,0.0,Operating,1992
8283,South Africa,coal,Bosjesspruit,0.0,Operating,1993
8284,South Africa,coal,Bosjesspruit,0.0,Operating,1994
8285,South Africa,coal,Bosjesspruit,0.0,Operating,1995
8286,South Africa,coal,Bosjesspruit,0.0,Operating,1996
8287,South Africa,coal,Bosjesspruit,0.0,Operating,1997
8288,South Africa,coal,Bosjesspruit,0.0,Operating,1998
8289,South Africa,coal,Bosjesspruit,0.0,Operating,1999
8290,South Africa,coal,Bosjesspruit,7.4,Operating,2000
8291,South Africa,coal,Bosjesspruit,7.3,Operating,2001
8292,South Africa,coal,Bosjesspruit,7.3,Operating,2002
8293,South Africa,coal,Bosjesspruit,7.8,Operating,2003
8294,South Africa,coal,Bosjesspruit,8.18,Operating,2004
8295,South Africa,coal,Bosjesspruit,7.7,Operating,2005
8296,South Africa,coal,Bosjesspruit,7.8,Operating,2006
8297,South Africa,coal,Bosjesspruit,7.6,Operating,2007
8298,South Africa,coal,Bosjesspruit,7.3,Operating,2008
8299,South Africa,coal,Bosjesspruit,6.4,Operating,2009
8300,South Africa,coal,Bosjesspruit,7.6,Operating,2010
8301,South Africa,coal,Bosjesspruit,6.8,Operating,2011
8302,South Africa,coal,Bosjesspruit,7.3,Operating,2012
8303,South Africa,Au,Bracken,2.05,Suspended,1990
8304,South Africa,Au,Bracken,1.84,Suspended,1991
8305,South Africa,Au,Bracken,1.78,Suspended,1992
8306,South Africa,Au,Bracken,0.49,Suspended,1993
8307,South Africa,Au,Bracken,0.0,Suspended,1994
8308,South Africa,Au,Bracken,0.0,Suspended,1995
8309,South Africa,Au,Bracken,0.0,Suspended,1996
8310,South Africa,Au,Bracken,0.0,Suspended,1997
8311,South Africa,Au,Bracken,0.0,Suspended,1998
8312,South Africa,Au,Bracken,0.0,Suspended,1999
8313,South Africa,Au,Bracken,0.0,Suspended,2000
8314,South Africa,Au,Bracken,0.0,Suspended,2001
8315,South Africa,Au,Bracken,0.0,Suspended,2002
8316,South Africa,Au,Bracken,0.0,Suspended,2003
8317,South Africa,Au,Bracken,0.0,Suspended,2004
8318,South Africa,Au,Bracken,0.0,Suspended,2005
8319,South Africa,Au,Bracken,0.0,Suspended,2006
8320,South Africa,Au,Bracken,0.0,Suspended,2007
8321,South Africa,Au,Bracken,0.0,Suspended,2008
8322,South Africa,Au,Bracken,0.0,Suspended,2009
8323,South Africa,Au,Bracken,0.0,Suspended,2010
8324,South Africa,Au,Bracken,0.0,Suspended,2011
8325,South Africa,Au,Bracken,0.0,Suspended,2012
8326,South Africa,coal,Brandspruit,0.0,Operating,1990
8327,South Africa,coal,Brandspruit,0.0,Operating,1991
8328,South Africa,coal,Brandspruit,0.0,Operating,1992
8329,South Africa,coal,Brandspruit,0.0,Operating,1993
8330,South Africa,coal,Brandspruit,0.0,Operating,1994
8331,South Africa,coal,Brandspruit,0.0,Operating,1995
8332,South Africa,coal,Brandspruit,0.0,Operating,1996
8333,South Africa,coal,Brandspruit,0.0,Operating,1997
8334,South Africa,coal,Brandspruit,0.0,Operating,1998
8335,South Africa,coal,Brandspruit,0.0,Operating,1999
8336,South Africa,coal,Brandspruit,8.7,Operating,2000
8337,South Africa,coal,Brandspruit,8.5,Operating,2001
8338,South Africa,coal,Brandspruit,8.3,Operating,2002
8339,South Africa,coal,Brandspruit,8.4,Operating,2003
8340,South Africa,coal,Brandspruit,8.37,Operating,2004
8341,South Africa,coal,Brandspruit,8.3,Operating,2005
8342,South Africa,coal,Brandspruit,8.2,Operating,2006
8343,South Africa,coal,Brandspruit,7.7,Operating,2007
8344,South Africa,coal,Brandspruit,7.7,Operating,2008
8345,South Africa,coal,Brandspruit,7.4,Operating,2009
8346,South Africa,coal,Brandspruit,8.0,Operating,2010
8347,South Africa,coal,Brandspruit,6.5,Operating,2011
8348,South Africa,coal,Brandspruit,7.1,Operating,2012
8349,South Africa,Au,Buffelsfontein,0.0,Operating,1990
8350,South Africa,Au,Buffelsfontein,0.0,Operating,1991
8351,South Africa,Au,Buffelsfontein,0.0,Operating,1992
8352,South Africa,Au,Buffelsfontein,0.0,Operating,1993
8353,South Africa,Au,Buffelsfontein,0.0,Operating,1994
8354,South Africa,Au,Buffelsfontein,0.0,Operating,1995
8355,South Africa,Au,Buffelsfontein,0.0,Operating,1996
8356,South Africa,Au,Buffelsfontein,0.0,Operating,1997
8357,South Africa,Au,Buffelsfontein,0.0,Operating,1998
8358,South Africa,Au,Buffelsfontein,0.0,Operating,1999
8359,South Africa,Au,Buffelsfontein,0.0,Operating,2000
8360,South Africa,Au,Buffelsfontein,0.0,Operating,2001
8361,South Africa,Au,Buffelsfontein,0.0,Operating,2002
8362,South Africa,Au,Buffelsfontein,9.837,Operating,2003
8363,South Africa,Au,Buffelsfontein,9.024,Operating,2004
8364,South Africa,Au,Buffelsfontein,1.151,Operating,2005
8365,South Africa,Au,Buffelsfontein,4.082,Operating,2006
8366,South Africa,Au,Buffelsfontein,3.815,Operating,2007
8367,South Africa,Au,Buffelsfontein,3.6460000000000004,Operating,2008
8368,South Africa,Au,Buffelsfontein,3.0789999999999997,Operating,2009
8369,South Africa,Au,Buffelsfontein,1.7,Operating,2010
8370,South Africa,Au,Buffelsfontein,1.807,Operating,2011
8371,South Africa,Au,Buffelsfontein,1.205,Operating,2012
8372,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1990
8373,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1991
8374,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1992
8375,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1993
8376,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1994
8377,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1995
8378,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1996
8379,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1997
8380,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1998
8381,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",1999
8382,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2000
8383,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2001
8384,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2002
8385,South Africa,Au,Buffelsfontein,1.983,"Susp, restart/feasib",2003
8386,South Africa,Au,Buffelsfontein,0.9690000000000001,"Susp, restart/feasib",2004
8387,South Africa,Au,Buffelsfontein,0.32899999999999996,"Susp, restart/feasib",2005
8388,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2006
8389,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2007
8390,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2008
8391,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2009
8392,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2010
8393,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2011
8394,South Africa,Au,Buffelsfontein,0.0,"Susp, restart/feasib",2012
8395,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1990
8396,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1991
8397,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1992
8398,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1993
8399,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1994
8400,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1995
8401,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1996
8402,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1997
8403,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1998
8404,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",1999
8405,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2000
8406,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2001
8407,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2002
8408,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2003
8409,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2004
8410,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2005
8411,UK,Cr,Buffelsfontein,0.0,"Operating, exp/plans",2006
8412,UK,Cr,Buffelsfontein,400.0,"Operating, exp/plans",2007
8413,UK,Cr,Buffelsfontein,400.0,"Operating, exp/plans",2008
8414,UK,Cr,Buffelsfontein,300.0,"Operating, exp/plans",2009
8415,UK,Cr,Buffelsfontein,500.0,"Operating, exp/plans",2010
8416,UK,Cr,Buffelsfontein,570.0,"Operating, exp/plans",2011
8417,UK,Cr,Buffelsfontein,550.0,"Operating, exp/plans",2012
8418,South Africa,Au,Buffelsfontein,0.0,Operating,1990
8419,South Africa,Au,Buffelsfontein,0.0,Operating,1991
8420,South Africa,Au,Buffelsfontein,0.0,Operating,1992
8421,South Africa,Au,Buffelsfontein,0.0,Operating,1993
8422,South Africa,Au,Buffelsfontein,0.0,Operating,1994
8423,South Africa,Au,Buffelsfontein,0.0,Operating,1995
8424,South Africa,Au,Buffelsfontein,0.0,Operating,1996
8425,South Africa,Au,Buffelsfontein,0.0,Operating,1997
8426,South Africa,Au,Buffelsfontein,0.0,Operating,1998
8427,South Africa,Au,Buffelsfontein,0.0,Operating,1999
8428,South Africa,Au,Buffelsfontein,0.0,Operating,2000
8429,South Africa,Au,Buffelsfontein,0.0,Operating,2001
8430,South Africa,Au,Buffelsfontein,0.0,Operating,2002
8431,South Africa,Au,Buffelsfontein,0.0,Operating,2003
8432,South Africa,Au,Buffelsfontein,0.0,Operating,2004
8433,South Africa,Au,Buffelsfontein,0.0,Operating,2005
8434,South Africa,Au,Buffelsfontein,0.0,Operating,2006
8435,South Africa,Au,Buffelsfontein,0.877,Operating,2007
8436,South Africa,Au,Buffelsfontein,1.2,Operating,2008
8437,South Africa,Au,Buffelsfontein,1.765,Operating,2009
8438,South Africa,Au,Buffelsfontein,2.474,Operating,2010
8439,South Africa,Au,Buffelsfontein,2.995,Operating,2011
8440,South Africa,Au,Buffelsfontein,2.275,Operating,2012
8441,South Africa,Au,Buffelsfontein,13.63,Suspended,1990
8442,South Africa,Au,Buffelsfontein,12.24,Suspended,1991
8443,South Africa,Au,Buffelsfontein,12.91,Suspended,1992
8444,South Africa,Au,Buffelsfontein,14.51,Suspended,1993
8445,South Africa,Au,Buffelsfontein,11.162,Suspended,1994
8446,South Africa,Au,Buffelsfontein,8.856,Suspended,1995
8447,South Africa,Au,Buffelsfontein,7.059,Suspended,1996
8448,South Africa,Au,Buffelsfontein,7.6,Suspended,1997
8449,South Africa,Au,Buffelsfontein,6.447,Suspended,1998
8450,South Africa,Au,Buffelsfontein,5.553999999999999,Suspended,1999
8451,South Africa,Au,Buffelsfontein,0.0,Suspended,2000
8452,South Africa,Au,Buffelsfontein,0.0,Suspended,2001
8453,South Africa,Au,Buffelsfontein,0.0,Suspended,2002
8454,South Africa,Au,Buffelsfontein,0.0,Suspended,2003
8455,South Africa,Au,Buffelsfontein,0.0,Suspended,2004
8456,South Africa,Au,Buffelsfontein,0.0,Suspended,2005
8457,South Africa,Au,Buffelsfontein,0.0,Suspended,2006
8458,South Africa,Au,Buffelsfontein,0.0,Suspended,2007
8459,South Africa,Au,Buffelsfontein,0.0,Suspended,2008
8460,South Africa,Au,Buffelsfontein,0.0,Suspended,2009
8461,South Africa,Au,Buffelsfontein,0.0,Suspended,2010
8462,South Africa,Au,Buffelsfontein,0.0,Suspended,2011
8463,South Africa,Au,Buffelsfontein,0.0,Suspended,2012
8464,South Africa,U,Buffelsfontein,0.32,Suspended,1990
8465,South Africa,U,Buffelsfontein,0.23,Suspended,1991
8466,South Africa,U,Buffelsfontein,0.0,Suspended,1992
8467,South Africa,U,Buffelsfontein,0.0,Suspended,1993
8468,South Africa,U,Buffelsfontein,0.0,Suspended,1994
8469,South Africa,U,Buffelsfontein,0.0,Suspended,1995
8470,South Africa,U,Buffelsfontein,0.0,Suspended,1996
8471,South Africa,U,Buffelsfontein,0.0,Suspended,1997
8472,South Africa,U,Buffelsfontein,0.0,Suspended,1998
8473,South Africa,U,Buffelsfontein,0.0,Suspended,1999
8474,South Africa,U,Buffelsfontein,0.0,Suspended,2000
8475,South Africa,U,Buffelsfontein,0.0,Suspended,2001
8476,South Africa,U,Buffelsfontein,0.0,Suspended,2002
8477,South Africa,U,Buffelsfontein,0.0,Suspended,2003
8478,South Africa,U,Buffelsfontein,0.0,Suspended,2004
8479,South Africa,U,Buffelsfontein,0.0,Suspended,2005
8480,South Africa,U,Buffelsfontein,0.0,Suspended,2006
8481,South Africa,U,Buffelsfontein,0.0,Suspended,2007
8482,South Africa,U,Buffelsfontein,0.0,Suspended,2008
8483,South Africa,U,Buffelsfontein,0.0,Suspended,2009
8484,South Africa,U,Buffelsfontein,0.0,Suspended,2010
8485,South Africa,U,Buffelsfontein,0.0,Suspended,2011
8486,South Africa,U,Buffelsfontein,0.0,Suspended,2012
8487,Canada,Au,Burnstone,0.0,Suspended,1990
8488,Canada,Au,Burnstone,0.0,Suspended,1991
8489,Canada,Au,Burnstone,0.0,Suspended,1992
8490,Canada,Au,Burnstone,0.0,Suspended,1993
8491,Canada,Au,Burnstone,0.0,Suspended,1994
8492,Canada,Au,Burnstone,0.0,Suspended,1995
8493,Canada,Au,Burnstone,0.0,Suspended,1996
8494,Canada,Au,Burnstone,0.0,Suspended,1997
8495,Canada,Au,Burnstone,0.0,Suspended,1998
8496,Canada,Au,Burnstone,0.0,Suspended,1999
8497,Canada,Au,Burnstone,0.0,Suspended,2000
8498,Canada,Au,Burnstone,0.0,Suspended,2001
8499,Canada,Au,Burnstone,0.0,Suspended,2002
8500,Canada,Au,Burnstone,0.0,Suspended,2003
8501,Canada,Au,Burnstone,0.0,Suspended,2004
8502,Canada,Au,Burnstone,0.0,Suspended,2005
8503,Canada,Au,Burnstone,0.0,Suspended,2006
8504,Canada,Au,Burnstone,0.0,Suspended,2007
8505,Canada,Au,Burnstone,0.0,Suspended,2008
8506,Canada,Au,Burnstone,0.0,Suspended,2009
8507,Canada,Au,Burnstone,0.0,Suspended,2010
8508,Canada,Au,Burnstone,0.727,Suspended,2011
8509,Canada,Au,Burnstone,0.5710000000000001,Suspended,2012
8510,South Africa,Au,Central,0.0,Operating,1990
8511,South Africa,Au,Central,0.0,Operating,1991
8512,South Africa,Au,Central,0.0,Operating,1992
8513,South Africa,Au,Central,0.0,Operating,1993
8514,South Africa,Au,Central,0.0,Operating,1994
8515,South Africa,Au,Central,0.0,Operating,1995
8516,South Africa,Au,Central,0.0,Operating,1996
8517,South Africa,Au,Central,0.0,Operating,1997
8518,South Africa,Au,Central,0.0,Operating,1998
8519,South Africa,Au,Central,0.0,Operating,1999
8520,South Africa,Au,Central,0.0,Operating,2000
8521,South Africa,Au,Central,0.0,Operating,2001
8522,South Africa,Au,Central,0.0,Operating,2002
8523,South Africa,Au,Central,0.0,Operating,2003
8524,South Africa,Au,Central,0.0,Operating,2004
8525,South Africa,Au,Central,0.0,Operating,2005
8526,South Africa,Au,Central,0.0,Operating,2006
8527,South Africa,Au,Central,0.0,Operating,2007
8528,South Africa,Au,Central,0.0,Operating,2008
8529,South Africa,Au,Central,0.0,Operating,2009
8530,South Africa,Au,Central,0.29,Operating,2010
8531,South Africa,Au,Central,0.462,Operating,2011
8532,South Africa,Au,Central,0.426,Operating,2012
8533,Germany,Cr,Chrome,150.0,Operating,1990
8534,Germany,Cr,Chrome,150.0,Operating,1991
8535,Germany,Cr,Chrome,100.0,Operating,1992
8536,Germany,Cr,Chrome,300.0,Operating,1993
8537,Germany,Cr,Chrome,650.0,Operating,1994
8538,Germany,Cr,Chrome,700.0,Operating,1995
8539,Germany,Cr,Chrome,960.0,Operating,1996
8540,Germany,Cr,Chrome,700.0,Operating,1997
8541,Germany,Cr,Chrome,600.0,Operating,1998
8542,Germany,Cr,Chrome,800.0,Operating,1999
8543,Germany,Cr,Chrome,500.0,Operating,2000
8544,Germany,Cr,Chrome,200.0,Operating,2001
8545,Germany,Cr,Chrome,200.0,Operating,2002
8546,Germany,Cr,Chrome,200.0,Operating,2003
8547,Germany,Cr,Chrome,200.0,Operating,2004
8548,Germany,Cr,Chrome,200.0,Operating,2005
8549,Germany,Cr,Chrome,200.0,Operating,2006
8550,Germany,Cr,Chrome,300.0,Operating,2007
8551,Germany,Cr,Chrome,0.0,Operating,2008
8552,Germany,Cr,Chrome,300.0,Operating,2009
8553,Germany,Cr,Chrome,300.0,Operating,2010
8554,Germany,Cr,Chrome,0.0,Operating,2011
8555,Germany,Cr,Chrome,0.0,Operating,2012
8556,Switzerland,Cr,Chrome,0.0,Suspended,1990
8557,Switzerland,Cr,Chrome,0.0,Suspended,1991
8558,Switzerland,Cr,Chrome,0.0,Suspended,1992
8559,Switzerland,Cr,Chrome,0.0,Suspended,1993
8560,Switzerland,Cr,Chrome,0.0,Suspended,1994
8561,Switzerland,Cr,Chrome,0.0,Suspended,1995
8562,Switzerland,Cr,Chrome,0.0,Suspended,1996
8563,Switzerland,Cr,Chrome,15.0,Suspended,1997
8564,Switzerland,Cr,Chrome,0.0,Suspended,1998
8565,Switzerland,Cr,Chrome,0.0,Suspended,1999
8566,Switzerland,Cr,Chrome,0.0,Suspended,2000
8567,Switzerland,Cr,Chrome,0.0,Suspended,2001
8568,Switzerland,Cr,Chrome,0.0,Suspended,2002
8569,Switzerland,Cr,Chrome,0.0,Suspended,2003
8570,Switzerland,Cr,Chrome,23.0,Suspended,2004
8571,Switzerland,Cr,Chrome,0.0,Suspended,2005
8572,Switzerland,Cr,Chrome,0.0,Suspended,2006
8573,Switzerland,Cr,Chrome,0.0,Suspended,2007
8574,Switzerland,Cr,Chrome,0.0,Suspended,2008
8575,Switzerland,Cr,Chrome,0.0,Suspended,2009
8576,Switzerland,Cr,Chrome,0.0,Suspended,2010
8577,Switzerland,Cr,Chrome,0.0,Suspended,2011
8578,Switzerland,Cr,Chrome,0.0,Suspended,2012
8579,South Africa,Au,City,0.0,Closed,1990
8580,South Africa,Au,City,0.0,Closed,1991
8581,South Africa,Au,City,0.0,Closed,1992
8582,South Africa,Au,City,0.0,Closed,1993
8583,South Africa,Au,City,0.0,Closed,1994
8584,South Africa,Au,City,0.0,Closed,1995
8585,South Africa,Au,City,0.0,Closed,1996
8586,South Africa,Au,City,0.0,Closed,1997
8587,South Africa,Au,City,0.0,Closed,1998
8588,South Africa,Au,City,0.0,Closed,1999
8589,South Africa,Au,City,0.0,Closed,2000
8590,South Africa,Au,City,0.0,Closed,2001
8591,South Africa,Au,City,0.0,Closed,2002
8592,South Africa,Au,City,0.0,Closed,2003
8593,South Africa,Au,City,0.0,Closed,2004
8594,South Africa,Au,City,0.0,Closed,2005
8595,South Africa,Au,City,0.0,Closed,2006
8596,South Africa,Au,City,0.0,Closed,2007
8597,South Africa,Au,City,0.0,Closed,2008
8598,South Africa,Au,City,0.0,Closed,2009
8599,South Africa,Au,City,0.0,Closed,2010
8600,South Africa,Au,City,0.0,Closed,2011
8601,South Africa,Au,City,0.0,Closed,2012
8602,Switzerland,Cr,CMI,250.0,Suspended,1990
8603,Switzerland,Cr,CMI,250.0,Suspended,1991
8604,Switzerland,Cr,CMI,150.0,Suspended,1992
8605,Switzerland,Cr,CMI,200.0,Suspended,1993
8606,Switzerland,Cr,CMI,320.0,Suspended,1994
8607,Switzerland,Cr,CMI,350.0,Suspended,1995
8608,Switzerland,Cr,CMI,350.0,Suspended,1996
8609,Switzerland,Cr,CMI,300.0,Suspended,1997
8610,Switzerland,Cr,CMI,300.0,Suspended,1998
8611,Switzerland,Cr,CMI,300.0,Suspended,1999
8612,Switzerland,Cr,CMI,200.0,Suspended,2000
8613,Switzerland,Cr,CMI,0.0,Suspended,2001
8614,Switzerland,Cr,CMI,0.0,Suspended,2002
8615,Switzerland,Cr,CMI,0.0,Suspended,2003
8616,Switzerland,Cr,CMI,0.0,Suspended,2004
8617,Switzerland,Cr,CMI,0.0,Suspended,2005
8618,Switzerland,Cr,CMI,0.0,Suspended,2006
8619,Switzerland,Cr,CMI,0.0,Suspended,2007
8620,Switzerland,Cr,CMI,0.0,Suspended,2008
8621,Switzerland,Cr,CMI,0.0,Suspended,2009
8622,Switzerland,Cr,CMI,0.0,Suspended,2010
8623,Switzerland,Cr,CMI,0.0,Suspended,2011
8624,Switzerland,Cr,CMI,0.0,Suspended,2012
8625,South Africa,Mn,Consolidated,0.0,Non-active,1990
8626,South Africa,Mn,Consolidated,0.0,Non-active,1991
8627,South Africa,Mn,Consolidated,0.0,Non-active,1992
8628,South Africa,Mn,Consolidated,0.0,Non-active,1993
8629,South Africa,Mn,Consolidated,0.0,Non-active,1994
8630,South Africa,Mn,Consolidated,0.0,Non-active,1995
8631,South Africa,Mn,Consolidated,0.0,Non-active,1996
8632,South Africa,Mn,Consolidated,0.0,Non-active,1997
8633,South Africa,Mn,Consolidated,0.0,Non-active,1998
8634,South Africa,Mn,Consolidated,0.0,Non-active,1999
8635,South Africa,Mn,Consolidated,0.0,Non-active,2000
8636,South Africa,Mn,Consolidated,0.0,Non-active,2001
8637,South Africa,Mn,Consolidated,0.0,Non-active,2002
8638,South Africa,Mn,Consolidated,0.0,Non-active,2003
8639,South Africa,Mn,Consolidated,0.0,Non-active,2004
8640,South Africa,Mn,Consolidated,0.0,Non-active,2005
8641,South Africa,Mn,Consolidated,0.0,Non-active,2006
8642,South Africa,Mn,Consolidated,0.0,Non-active,2007
8643,South Africa,Mn,Consolidated,0.0,Non-active,2008
8644,South Africa,Mn,Consolidated,0.0,Non-active,2009
8645,South Africa,Mn,Consolidated,0.0,Non-active,2010
8646,South Africa,Mn,Consolidated,0.0,Non-active,2011
8647,South Africa,Mn,Consolidated,0.0,Non-active,2012
8648,South Africa,Sb,Consolidated,5.26,Operating,1990
8649,South Africa,Sb,Consolidated,4.18,Operating,1991
8650,South Africa,Sb,Consolidated,3.95,Operating,1992
8651,South Africa,Sb,Consolidated,4.11,Operating,1993
8652,South Africa,Sb,Consolidated,4.53,Operating,1994
8653,South Africa,Sb,Consolidated,5.54,Operating,1995
8654,South Africa,Sb,Consolidated,5.14,Operating,1996
8655,South Africa,Sb,Consolidated,3.42,Operating,1997
8656,South Africa,Sb,Consolidated,4.24,Operating,1998
8657,South Africa,Sb,Consolidated,5.28,Operating,1999
8658,South Africa,Sb,Consolidated,3.71,Operating,2000
8659,South Africa,Sb,Consolidated,4.83,Operating,2001
8660,South Africa,Sb,Consolidated,5.75,Operating,2002
8661,South Africa,Sb,Consolidated,5.28,Operating,2003
8662,South Africa,Sb,Consolidated,4.8,Operating,2004
8663,South Africa,Sb,Consolidated,5.98,Operating,2005
8664,South Africa,Sb,Consolidated,4.36,Operating,2006
8665,South Africa,Sb,Consolidated,3.7,Operating,2007
8666,South Africa,Sb,Consolidated,3.6,Operating,2008
8667,South Africa,Sb,Consolidated,0.0,Operating,2009
8668,South Africa,Sb,Consolidated,0.0,Operating,2010
8669,South Africa,Sb,Consolidated,0.0,Operating,2011
8670,South Africa,Sb,Consolidated,0.0,Operating,2012
8671,South Africa,Au,Consolidated,0.5,Operating,1990
8672,South Africa,Au,Consolidated,0.72,Operating,1991
8673,South Africa,Au,Consolidated,1.14,Operating,1992
8674,South Africa,Au,Consolidated,1.3,Operating,1993
8675,South Africa,Au,Consolidated,1.13,Operating,1994
8676,South Africa,Au,Consolidated,0.8,Operating,1995
8677,South Africa,Au,Consolidated,0.75,Operating,1996
8678,South Africa,Au,Consolidated,0.8,Operating,1997
8679,South Africa,Au,Consolidated,0.9,Operating,1998
8680,South Africa,Au,Consolidated,0.95,Operating,1999
8681,South Africa,Au,Consolidated,0.85,Operating,2000
8682,South Africa,Au,Consolidated,1.05,Operating,2001
8683,South Africa,Au,Consolidated,0.903,Operating,2002
8684,South Africa,Au,Consolidated,0.8079999999999999,Operating,2003
8685,South Africa,Au,Consolidated,0.7170000000000001,Operating,2004
8686,South Africa,Au,Consolidated,0.8,Operating,2005
8687,South Africa,Au,Consolidated,0.581,Operating,2006
8688,South Africa,Au,Consolidated,0.53,Operating,2007
8689,South Africa,Au,Consolidated,0.5,Operating,2008
8690,South Africa,Au,Consolidated,0.4,Operating,2009
8691,South Africa,Au,Consolidated,0.0,Operating,2010
8692,South Africa,Au,Consolidated,0.0,Operating,2011
8693,South Africa,Au,Consolidated,0.0,Operating,2012
8694,Australia,Au,Cooke,0.0,Operating,1990
8695,Australia,Au,Cooke,0.0,Operating,1991
8696,Australia,Au,Cooke,0.0,Operating,1992
8697,Australia,Au,Cooke,0.0,Operating,1993
8698,Australia,Au,Cooke,0.0,Operating,1994
8699,Australia,Au,Cooke,0.0,Operating,1995
8700,Australia,Au,Cooke,0.0,Operating,1996
8701,Australia,Au,Cooke,0.0,Operating,1997
8702,Australia,Au,Cooke,0.0,Operating,1998
8703,Australia,Au,Cooke,0.0,Operating,1999
8704,Australia,Au,Cooke,0.0,Operating,2000
8705,Australia,Au,Cooke,0.0,Operating,2001
8706,Australia,Au,Cooke,0.0,Operating,2002
8707,Australia,Au,Cooke,0.0,Operating,2003
8708,Australia,Au,Cooke,0.0,Operating,2004
8709,Australia,Au,Cooke,0.0,Operating,2005
8710,Australia,Au,Cooke,0.0,Operating,2006
8711,Australia,Au,Cooke,0.24,Operating,2007
8712,Australia,Au,Cooke,0.2,Operating,2008
8713,Australia,Au,Cooke,0.831,Operating,2009
8714,Australia,Au,Cooke,1.74,Operating,2010
8715,Australia,Au,Cooke,1.579,Operating,2011
8716,Australia,Au,Cooke,0.264,Operating,2012
8717,Australia,Au,Cooke,28.7,Operating,1990
8718,Australia,Au,Cooke,29.5,Operating,1991
8719,Australia,Au,Cooke,31.61,Operating,1992
8720,Australia,Au,Cooke,32.1,Operating,1993
8721,Australia,Au,Cooke,29.941,Operating,1994
8722,Australia,Au,Cooke,23.03,Operating,1995
8723,Australia,Au,Cooke,20.441,Operating,1996
8724,Australia,Au,Cooke,18.832,Operating,1997
8725,Australia,Au,Cooke,26.0,Operating,1998
8726,Australia,Au,Cooke,25.988000000000003,Operating,1999
8727,Australia,Au,Cooke,26.58,Operating,2000
8728,Australia,Au,Cooke,18.903,Operating,2001
8729,Australia,Au,Cooke,15.523,Operating,2002
8730,Australia,Au,Cooke,12.888,Operating,2003
8731,Australia,Au,Cooke,10.911,Operating,2004
8732,Australia,Au,Cooke,0.0,Operating,2005
8733,Australia,Au,Cooke,0.0,Operating,2006
